,id,target,#palabras,#palabras_unicas,#caracteres,#stopwords,#puntuacion,#capitalize,#mayusculas,#silabas,promedio_len_word,#caracteres_especiales,#palabras_binned,#palabras_unicas_binned,#caracteres_binned,#stopwords_binned,#puntuacion_binned,#capitalize_binned,#mayusculas_binned,#silabas_binned,#caracteres_especiales_binned
1265,1823,False,15,14,81,2,2,2,2,22,4.333333333333333,2,2,2,2,0,0,1,0,2,0
1266,1824,False,24,22,138,9,4,7,0,27,4.583333333333333,4,3,3,4,2,1,2,0,3,1
1267,1826,False,26,25,130,9,3,7,0,30,3.9615384615384617,3,3,3,4,2,1,2,0,3,1
1268,1827,False,3,3,21,1,2,1,0,5,5.666666666666667,2,0,0,0,0,0,0,0,0,0
1269,1831,False,5,5,28,2,1,0,0,5,4.4,1,0,0,0,0,0,0,0,0,0
1270,1832,False,21,19,159,11,52,0,1,27,6.523809523809524,52,3,3,4,2,2,0,0,3,2
1271,1833,False,21,19,111,8,6,4,1,26,4.095238095238095,6,3,3,3,2,2,1,0,3,2
1272,1834,False,25,24,134,8,1,5,2,34,4.32,1,3,3,4,2,0,2,0,3,0
1273,1835,False,23,19,115,11,0,1,0,26,3.9565217391304346,0,3,3,3,2,0,0,0,3,0
1274,1836,True,24,24,118,12,3,2,0,34,3.875,3,3,3,4,2,1,1,0,3,1
1275,1837,False,11,11,72,1,3,1,1,14,5.454545454545454,3,1,1,1,0,1,0,0,0,1
1276,1838,False,18,18,92,6,5,4,0,22,4.055555555555555,5,2,3,2,2,2,1,0,2,2
1277,1840,True,13,13,82,2,2,1,0,17,5.230769230769231,2,1,1,2,0,0,0,0,1,0
1278,1841,False,8,8,43,3,2,0,0,7,4.25,2,0,0,0,1,0,0,0,0,0
1279,1842,True,9,9,50,1,0,1,0,12,4.444444444444445,0,0,0,0,0,0,0,0,0,0
1280,1845,False,15,15,77,7,1,1,0,20,4.066666666666666,1,2,2,2,2,0,0,0,2,0
1281,1847,False,10,10,65,0,3,1,1,13,5.4,3,0,1,1,0,1,0,0,0,1
1282,1848,False,9,9,46,2,1,1,1,10,4.0,1,0,0,0,0,0,0,0,0,0
1283,1851,False,26,24,141,9,7,1,1,27,4.384615384615385,7,3,3,4,2,2,0,0,3,2
1284,1852,False,14,14,87,3,2,1,0,18,5.142857142857143,2,1,2,2,1,0,0,0,1,0
1285,1853,False,16,15,85,2,6,11,0,15,4.25,6,2,2,2,0,2,2,0,1,2
1286,1856,False,6,6,39,2,0,1,0,8,5.0,0,0,0,0,0,0,0,0,0,0
1287,1857,False,22,21,113,9,4,3,1,24,4.090909090909091,4,3,3,3,2,1,1,0,2,1
1288,1860,False,19,18,97,10,2,2,1,27,4.052631578947368,2,3,3,3,2,0,1,0,3,0
1289,1861,True,19,15,113,2,5,9,0,22,4.894736842105263,5,3,2,3,0,2,2,0,2,2
1290,1863,False,10,10,64,3,4,1,0,17,5.3,4,0,1,1,1,1,0,0,1,1
1291,1864,False,14,13,63,6,4,1,1,12,3.4285714285714284,4,1,1,1,2,1,0,0,0,1
1292,1865,True,18,18,103,5,2,2,0,26,4.666666666666667,2,2,3,3,1,0,1,0,3,0
1293,1866,False,20,20,105,0,0,1,18,24,4.2,0,3,3,3,0,0,0,0,2,0
1294,1869,False,11,11,54,4,2,1,0,12,3.8181818181818183,2,1,1,0,1,0,0,0,0,0
1295,1870,True,20,20,116,4,2,8,1,24,4.75,2,3,3,4,1,0,2,0,2,0
1296,1873,False,11,11,52,7,0,0,0,14,3.6363636363636362,0,1,1,0,2,0,0,0,0,0
1297,1875,False,16,14,89,0,8,13,0,24,4.5,8,2,2,2,0,2,2,0,2,2
1298,1877,False,18,18,108,3,6,1,0,29,4.944444444444445,6,2,3,3,1,2,0,0,3,2
1299,1878,False,16,15,117,3,8,1,2,24,6.25,8,2,2,4,1,2,0,0,2,2
1300,1880,True,16,16,84,3,0,0,0,15,4.1875,0,2,2,2,1,0,0,0,1,0
1301,1881,False,18,17,90,11,3,0,0,29,3.9444444444444446,3,2,2,2,2,1,0,0,3,1
1302,1882,False,15,15,111,0,7,8,0,27,6.333333333333333,7,2,2,3,0,2,2,0,3,2
1303,1883,True,16,16,90,6,3,0,0,21,4.5,3,2,2,2,2,1,0,0,2,1
1304,1885,True,13,13,79,4,4,4,1,16,5.0,4,1,1,2,1,1,1,0,1,1
1305,1886,False,7,7,46,1,9,0,0,7,5.428571428571429,9,0,0,0,0,2,0,0,0,2
1306,1887,True,6,6,42,1,2,3,2,11,5.666666666666667,2,0,0,0,0,0,1,0,0,0
1307,1888,False,8,8,51,1,4,1,0,13,5.25,4,0,0,0,0,1,0,0,0,1
1308,1889,False,14,14,77,4,0,3,1,16,4.428571428571429,0,1,2,2,1,0,1,0,1,0
1309,1890,True,17,14,116,4,3,3,1,31,5.764705882352941,3,2,2,4,1,1,1,0,3,1
1310,1892,True,8,8,46,3,6,1,0,8,4.625,6,0,0,0,1,2,0,0,0,2
1311,1893,False,13,13,91,2,11,4,0,24,5.923076923076923,11,1,1,2,0,2,1,0,2,2
1312,1895,False,5,5,35,1,1,3,1,7,5.6,1,0,0,0,0,0,1,0,0,0
1313,1897,False,15,13,100,4,0,0,0,21,5.533333333333333,0,2,1,3,1,0,0,0,2,0
1314,1898,False,27,24,138,13,6,3,0,37,4.074074074074074,6,3,3,4,2,2,1,0,3,2
1315,1899,True,4,4,20,1,0,1,0,6,3.75,0,0,0,0,0,0,0,0,0,0
1316,1900,False,12,12,71,2,3,4,0,12,4.75,3,1,1,1,0,1,1,0,0,1
1317,1901,False,12,11,65,1,3,8,0,18,4.333333333333333,3,1,1,1,0,1,2,0,1,1
1318,1905,False,5,5,30,2,3,0,0,6,4.8,3,0,0,0,0,1,0,0,0,1
1319,1908,False,8,8,42,3,1,1,0,12,4.125,1,0,0,0,1,0,0,0,0,0
1320,1909,False,17,17,94,5,5,3,0,19,4.470588235294118,5,2,2,2,1,2,1,0,1,2
1321,1910,True,13,12,65,6,4,0,0,22,3.923076923076923,4,1,1,1,2,1,0,0,2,1
1322,1911,False,8,8,42,2,2,1,0,11,4.125,2,0,0,0,0,0,0,0,0,0
1323,1914,True,13,12,76,6,6,1,0,18,4.769230769230769,6,1,1,2,2,2,0,0,1,2
1324,1915,True,16,16,115,4,7,4,3,26,6.125,7,2,2,3,1,2,1,0,3,2
1325,1916,False,13,12,85,1,1,10,0,29,5.461538461538462,1,1,1,2,0,0,2,0,3,0
1326,1917,False,15,14,83,6,0,1,0,21,4.466666666666667,0,2,2,2,2,0,0,0,2,0
1327,1918,False,15,14,89,0,5,6,0,22,4.866666666666666,5,2,2,2,0,2,2,0,2,2
1328,1919,False,12,12,58,1,2,6,0,12,3.75,2,1,1,1,0,0,2,0,0,0
1329,1920,False,27,26,142,12,2,1,0,31,4.222222222222222,2,3,3,4,2,0,0,0,3,0
1330,1921,True,20,17,138,5,1,9,1,30,5.85,1,3,2,4,1,0,2,0,3,0
1331,1922,False,11,9,86,0,14,2,0,25,6.7272727272727275,14,1,0,2,0,2,1,0,2,2
1332,1924,False,17,16,95,6,5,0,0,24,4.529411764705882,5,2,2,3,2,2,0,0,2,2
1333,1925,True,27,25,142,16,0,0,0,28,4.222222222222222,0,3,3,4,2,0,0,0,3,0
1334,1927,True,15,13,95,0,1,1,14,18,5.266666666666667,1,2,1,3,0,0,0,0,1,0
1335,1929,True,18,18,106,9,3,1,0,26,4.833333333333333,3,2,3,3,2,1,0,0,3,1
1336,1932,False,22,22,142,8,4,4,1,36,5.409090909090909,4,3,3,4,2,1,1,0,3,1
1337,1933,False,21,20,97,9,3,2,1,26,3.5714285714285716,3,3,3,3,2,1,1,0,3,1
1338,1935,False,23,21,120,0,0,2,23,34,4.173913043478261,0,3,3,4,0,0,1,0,3,0
1339,1937,True,13,13,90,4,13,1,3,16,5.769230769230769,13,1,1,2,1,2,0,0,1,2
1340,1938,True,13,13,92,2,5,1,1,16,6.0,5,1,1,2,0,2,0,0,1,2
1341,1939,False,19,19,117,5,7,2,3,22,5.105263157894737,7,3,3,4,1,2,1,0,2,2
1342,1940,False,29,27,133,8,2,1,1,31,3.5517241379310347,2,3,3,4,2,0,0,0,3,0
1343,1941,True,20,17,115,10,0,0,0,27,4.7,0,3,2,3,2,0,0,0,3,0
1344,1942,True,10,10,68,4,3,1,0,18,5.7,3,0,1,1,1,1,0,0,1,1
1345,1943,True,4,4,35,0,2,2,0,11,7.5,2,0,0,0,0,0,1,0,0,0
1346,1945,True,23,20,128,10,1,2,2,29,4.521739130434782,1,3,3,4,2,0,1,0,3,0
1347,1948,False,19,19,134,3,3,3,1,34,6.0,3,3,3,4,1,1,1,0,3,1
1348,1949,False,19,19,104,8,3,0,0,25,4.421052631578948,3,3,3,3,2,1,0,0,2,1
1349,1950,False,23,20,127,6,0,1,1,31,4.478260869565218,0,3,3,4,2,0,0,0,3,0
1350,1951,False,23,19,131,9,4,0,0,40,4.6521739130434785,4,3,3,4,2,1,0,0,3,1
1351,1952,True,10,10,78,1,1,2,0,22,6.7,1,0,1,2,0,0,1,0,2,0
1352,1953,False,19,18,117,8,3,1,0,35,5.105263157894737,3,3,3,4,2,1,0,0,3,1
1353,1954,True,11,11,64,4,0,3,0,21,4.7272727272727275,0,1,1,1,1,0,1,0,2,0
1354,1955,False,21,21,141,7,2,0,0,28,5.666666666666667,2,3,3,4,2,0,0,0,3,0
1355,1956,False,19,19,115,5,1,3,1,31,5.0,1,3,3,3,1,0,1,0,3,0
1356,1957,True,8,8,64,2,2,1,1,15,6.875,2,0,0,1,0,0,0,0,1,0
1357,1959,True,16,15,116,4,4,3,1,25,6.1875,4,2,2,4,1,1,1,0,2,1
1358,1960,False,14,14,98,3,1,0,0,24,5.928571428571429,1,1,2,3,1,0,0,0,2,0
1359,1961,True,7,7,46,2,0,0,0,10,5.428571428571429,0,0,0,0,0,0,0,0,0,0
1360,1962,True,16,13,123,4,6,9,0,29,6.625,6,2,1,4,1,2,2,0,3,2
1361,1963,True,14,12,85,7,1,0,0,21,5.0,1,1,1,2,2,0,0,0,2,0
1362,1965,False,19,19,118,5,10,0,0,28,5.157894736842105,10,3,3,4,1,2,0,0,3,2
1363,1966,True,22,22,140,8,1,1,0,30,5.318181818181818,1,3,3,4,2,0,0,0,3,0
1364,1967,True,24,20,137,12,3,1,0,31,4.583333333333333,3,3,3,4,2,1,0,0,3,1
1365,1968,True,14,13,84,1,11,12,2,17,4.928571428571429,11,1,1,2,0,2,2,0,1,2
1366,1969,True,21,20,118,7,7,4,0,23,4.571428571428571,7,3,3,4,2,2,1,0,2,2
1367,1971,True,7,7,43,1,2,3,0,12,5.0,2,0,0,0,0,0,1,0,0,0
1368,1972,True,23,21,124,12,3,1,1,37,4.3478260869565215,3,3,3,4,2,1,0,0,3,1
1369,1973,True,26,25,127,12,2,3,0,27,3.8076923076923075,2,3,3,4,2,0,1,0,3,0
1370,1975,False,19,17,103,3,9,9,0,19,4.315789473684211,9,3,2,3,1,2,2,0,1,2
1371,1976,True,17,17,93,6,2,1,1,23,4.411764705882353,2,2,2,2,2,0,0,0,2,0
1372,1979,True,10,10,61,2,3,2,0,11,5.0,3,0,1,1,0,1,1,0,0,1
1373,1980,True,9,8,44,1,2,2,1,11,3.7777777777777777,2,0,0,0,0,0,1,0,0,0
1374,1981,False,19,17,103,3,9,9,0,19,4.315789473684211,9,3,2,3,1,2,2,0,1,2
1375,1983,True,11,11,65,4,1,0,0,11,4.818181818181818,1,1,1,1,1,0,0,0,0,0
1376,1985,True,15,15,107,4,3,5,0,28,6.066666666666666,3,2,2,3,1,1,2,0,3,1
1377,1986,False,15,13,105,4,6,3,0,27,5.933333333333334,6,2,1,3,1,2,1,0,3,2
1378,1987,False,17,17,90,4,7,3,0,23,4.235294117647059,7,2,2,2,1,2,1,0,2,2
1379,1989,True,4,4,29,0,0,3,0,8,6.0,0,0,0,0,0,0,1,0,0,0
1380,1990,True,5,5,28,0,4,3,0,4,4.4,4,0,0,0,0,1,1,0,0,1
1381,1991,True,23,22,123,8,0,1,0,21,4.304347826086956,0,3,3,4,2,0,0,0,2,0
1382,1992,True,12,12,70,6,4,2,0,15,4.75,4,1,1,1,2,1,1,0,1,1
1383,1994,False,22,21,114,9,5,3,0,25,4.136363636363637,5,3,3,3,2,2,1,0,2,2
1384,1995,True,9,8,44,1,2,2,1,11,3.7777777777777777,2,0,0,0,0,0,1,0,0,0
1385,1996,True,16,16,112,3,5,3,1,29,5.875,5,2,2,3,1,2,1,0,3,2
1386,1999,False,18,16,100,3,8,9,0,19,4.5,8,2,2,3,1,2,2,0,1,2
1387,2000,True,16,16,93,4,1,5,2,15,4.75,1,2,2,2,1,0,2,0,1,0
1388,2001,True,19,18,107,7,3,3,2,23,4.578947368421052,3,3,3,3,2,1,1,0,2,1
1389,2003,True,16,16,102,5,0,2,1,31,5.3125,0,2,2,3,1,0,1,0,3,0
1390,2006,False,19,17,103,3,9,9,0,19,4.315789473684211,9,3,2,3,1,2,2,0,1,2
1391,2007,True,8,8,35,3,0,2,1,9,3.25,0,0,0,0,1,0,1,0,0,0
1392,2009,False,16,16,87,6,2,1,0,24,4.375,2,2,2,2,2,0,0,0,2,0
1393,2010,True,18,18,110,2,3,13,1,29,5.055555555555555,3,2,3,3,0,1,2,0,3,1
1394,2012,True,23,22,137,9,5,3,0,34,4.913043478260869,5,3,3,4,2,2,1,0,3,2
1395,2014,True,9,9,62,2,2,2,0,18,5.777777777777778,2,0,0,1,0,0,1,0,1,0
1396,2015,True,8,8,56,1,2,1,0,13,5.875,2,0,0,1,0,0,0,0,0,0
1397,2016,True,10,10,73,1,3,8,0,22,6.2,3,0,1,1,0,1,2,0,2,1
1398,2017,False,25,24,120,12,4,2,0,26,3.76,4,3,3,4,2,1,1,0,3,1
1399,2019,True,14,14,115,3,9,10,1,26,6.785714285714286,9,1,2,3,1,2,2,0,3,2
1400,2020,True,19,18,128,7,0,1,0,24,5.684210526315789,0,3,3,4,2,0,0,0,2,0
1401,2022,True,19,15,115,0,2,19,0,22,5.0,2,3,2,3,0,0,2,0,2,0
1402,2023,True,17,17,114,2,9,11,0,33,5.647058823529412,9,2,2,3,0,2,2,0,3,2
1403,2024,True,10,10,60,4,1,1,1,16,4.9,1,0,1,1,1,0,0,0,1,0
1404,2026,False,20,20,111,10,3,1,0,31,4.5,3,3,3,3,2,1,0,0,3,1
1405,2027,True,5,5,36,1,0,1,0,9,6.0,0,0,0,0,0,0,0,0,0,0
1406,2028,False,22,18,105,10,1,5,2,22,3.727272727272727,1,3,3,3,2,0,2,0,2,0
1407,2031,True,12,12,70,3,2,9,0,21,4.75,2,1,1,1,1,0,2,0,2,0
1408,2033,True,24,22,127,0,2,3,24,35,4.25,2,3,3,4,0,0,1,0,3,0
1409,2034,True,21,21,121,9,4,1,0,30,4.714285714285714,4,3,3,4,2,1,0,0,3,1
1410,2035,True,11,10,83,2,0,6,0,23,6.363636363636363,0,1,1,2,0,0,2,0,2,0
1411,2036,True,11,10,63,2,0,2,1,17,4.636363636363637,0,1,1,1,0,0,1,0,1,0
1412,2038,True,19,19,121,2,7,9,0,34,5.2105263157894735,7,3,3,4,0,2,2,0,3,2
1413,2039,True,23,22,114,11,3,2,0,24,3.9130434782608696,3,3,3,3,2,1,1,0,2,1
1414,2040,True,7,7,54,1,0,6,0,17,6.571428571428571,0,0,0,0,0,0,2,0,1,0
1415,2042,True,17,16,101,5,4,2,0,18,4.882352941176471,4,2,2,3,1,1,1,0,1,1
1416,2043,True,18,17,116,5,4,4,3,28,5.388888888888889,4,2,2,4,1,1,1,0,3,1
1417,2045,True,16,16,91,5,3,3,1,21,4.625,3,2,2,2,1,1,1,0,2,1
1418,2046,False,12,12,82,4,3,1,0,23,5.75,3,1,1,2,1,1,0,0,2,1
1419,2047,True,15,15,112,3,5,6,1,28,6.266666666666667,5,2,2,3,1,2,2,0,3,2
1420,2049,True,13,12,82,4,3,1,0,19,5.230769230769231,3,1,1,2,1,1,0,0,1,1
1421,2050,False,6,6,37,2,2,1,0,11,5.0,2,0,0,0,0,0,0,0,0,0
1422,2051,True,13,13,83,1,4,3,1,23,5.3076923076923075,4,1,1,2,0,1,1,0,2,1
1423,2055,True,17,17,114,2,4,12,1,27,5.647058823529412,4,2,2,3,0,1,2,0,3,1
1424,2056,True,14,14,82,7,2,2,0,22,4.785714285714286,2,1,2,2,2,0,1,0,2,0
1425,2057,True,13,12,80,4,1,1,0,19,5.076923076923077,1,1,1,2,1,0,0,0,1,0
1426,2058,False,9,9,62,3,2,2,0,18,5.777777777777778,2,0,0,1,1,0,1,0,1,0
1427,2059,True,11,11,59,4,1,3,0,18,4.2727272727272725,1,1,1,1,1,0,1,0,1,0
1428,2060,False,15,15,118,3,6,8,0,31,6.8,6,2,2,4,1,2,2,0,3,2
1429,2061,False,19,18,102,8,1,4,0,26,4.315789473684211,1,3,3,3,2,0,1,0,3,0
1430,2063,True,15,15,114,4,7,2,0,28,6.533333333333333,7,2,2,3,1,2,1,0,3,2
1431,2064,False,16,16,90,3,7,8,1,20,4.5625,7,2,2,2,1,2,2,0,2,2
1432,2067,True,20,19,104,7,7,1,0,24,4.15,7,3,3,3,2,2,0,0,2,2
1433,2068,True,16,16,115,3,6,2,0,32,6.125,6,2,2,3,1,2,1,0,3,2
1434,2069,True,22,20,126,8,2,5,0,33,4.681818181818182,2,3,3,4,2,0,2,0,3,0
1435,2070,False,15,14,110,1,5,10,0,28,6.266666666666667,5,2,2,3,0,2,2,0,3,2
1436,2071,False,5,5,38,1,2,1,0,12,6.4,2,0,0,0,0,0,0,0,0,0
1437,2073,True,18,18,110,4,4,3,1,27,5.055555555555555,4,2,3,3,1,1,1,0,3,1
1438,2074,False,16,16,116,4,8,3,1,38,6.1875,8,2,2,4,1,2,1,0,3,2
1439,2075,False,10,10,67,0,1,10,0,17,5.6,1,0,1,1,0,0,2,0,1,0
1440,2076,True,14,14,93,0,0,0,14,24,5.571428571428571,0,1,2,2,0,0,0,0,2,0
1441,2077,True,8,8,59,0,2,8,0,15,6.25,2,0,0,1,0,0,2,0,1,0
1442,2078,True,17,17,93,3,0,1,0,17,4.411764705882353,0,2,2,2,1,0,0,0,1,0
1443,2081,True,15,14,87,7,2,1,0,28,4.733333333333333,2,2,2,2,2,0,0,0,3,0
1444,2082,False,18,18,109,4,8,5,0,28,4.888888888888889,8,2,3,3,1,2,2,0,3,2
1445,2083,False,14,13,96,1,7,7,2,19,5.785714285714286,7,1,1,3,0,2,2,0,1,2
1446,2084,False,7,7,38,1,0,2,1,9,4.285714285714286,0,0,0,0,0,0,1,0,0,0
1447,2086,False,23,23,125,10,1,1,1,31,4.391304347826087,1,3,3,4,2,0,0,0,3,0
1448,2087,False,8,7,41,4,4,1,1,9,4.0,4,0,0,0,1,1,0,0,0,1
1449,2089,True,8,8,58,0,1,1,1,16,6.125,1,0,0,1,0,0,0,0,1,0
1450,2091,False,2,2,17,0,0,0,0,8,7.0,0,0,0,0,0,0,0,0,0,0
1451,2094,False,11,11,67,2,2,7,0,17,5.0,2,1,1,1,0,0,2,0,1,0
1452,2095,False,4,4,34,0,1,2,1,10,7.25,1,0,0,0,0,0,1,0,0,0
1453,2096,False,10,9,90,2,2,8,0,27,7.9,2,0,0,2,0,0,2,0,3,0
1454,2097,True,13,13,65,0,2,1,13,16,3.923076923076923,2,1,1,1,0,0,0,0,1,0
1455,2098,False,7,7,47,2,0,2,0,15,5.571428571428571,0,0,0,0,0,0,1,0,1,0
1456,2099,False,9,9,66,2,1,1,1,19,6.222222222222222,1,0,0,1,0,0,0,0,1,0
1457,2100,True,21,19,122,10,3,1,0,30,4.761904761904762,3,3,3,4,2,1,0,0,3,1
1458,2102,True,12,12,86,2,4,7,0,21,6.083333333333333,4,1,1,2,0,1,2,0,2,1
1459,2103,True,7,7,39,3,0,2,0,14,4.428571428571429,0,0,0,0,1,0,1,0,0,0
1460,2108,False,15,15,101,5,0,2,0,22,5.6,0,2,2,3,1,0,1,0,2,0
1461,2109,True,12,12,81,4,2,2,1,22,5.583333333333333,2,1,1,2,1,0,1,0,2,0
1462,2110,False,24,20,126,9,4,3,1,30,4.208333333333333,4,3,3,4,2,1,1,0,3,1
1463,2111,False,11,11,76,0,3,9,0,18,5.818181818181818,3,1,1,2,0,1,2,0,1,1
1464,2112,False,12,12,84,3,4,2,0,17,5.916666666666667,4,1,1,2,1,1,1,0,1,1
1465,2113,False,19,17,130,7,1,2,0,35,5.7894736842105265,1,3,2,4,2,0,1,0,3,0
1466,2114,False,8,6,52,4,0,0,0,15,5.375,0,0,0,0,1,0,0,0,1,0
1467,2115,False,21,19,134,7,3,0,0,31,5.333333333333333,3,3,3,4,2,1,0,0,3,1
1468,2116,False,11,11,89,0,5,7,0,22,7.0,5,1,1,2,0,2,2,0,2,2
1469,2117,False,16,16,95,7,1,1,1,26,4.875,1,2,2,3,2,0,0,0,3,0
1470,2118,True,19,19,127,8,3,1,0,34,5.631578947368421,3,3,3,4,2,1,0,0,3,1
1471,2119,False,16,16,101,4,7,4,0,20,5.25,7,2,2,3,1,2,1,0,2,2
1472,2121,True,12,12,89,0,5,7,0,22,6.333333333333333,5,1,1,2,0,2,2,0,2,2
1473,2122,False,3,3,23,0,0,1,0,5,6.333333333333333,0,0,0,0,0,0,0,0,0,0
1474,2123,False,13,13,86,4,3,2,0,20,5.538461538461538,3,1,1,2,1,1,1,0,2,1
1475,2125,True,18,18,102,6,2,3,1,28,4.611111111111111,2,2,3,3,2,0,1,0,3,0
1476,2126,False,18,17,108,6,1,1,0,20,4.944444444444445,1,2,2,3,2,0,0,0,2,0
1477,2128,False,16,15,96,4,3,8,0,22,4.9375,3,2,2,3,1,1,2,0,2,1
1478,2129,False,13,12,81,6,7,0,0,19,5.153846153846154,7,1,1,2,2,2,0,0,1,2
1479,2131,False,14,14,88,4,4,5,0,26,5.214285714285714,4,1,2,2,1,1,2,0,3,1
1480,2133,False,15,15,112,1,4,12,2,29,6.333333333333333,4,2,2,3,0,1,2,0,3,1
1481,2134,False,11,11,89,0,5,7,0,21,7.0,5,1,1,2,0,2,2,0,2,2
1482,2136,False,12,12,76,0,1,9,0,21,5.25,1,1,1,2,0,0,2,0,2,0
1483,2138,False,8,8,53,0,6,2,1,12,5.375,6,0,0,0,0,2,1,0,0,2
1484,2139,False,8,8,62,1,3,6,2,11,6.625,3,0,0,1,0,1,2,0,0,1
1485,2141,True,27,23,142,13,3,2,3,35,4.222222222222222,3,3,3,4,2,1,1,0,3,1
1486,2142,False,25,23,117,11,4,4,3,24,3.56,4,3,3,4,2,1,1,0,2,1
1487,2144,True,11,11,89,0,5,7,0,21,7.0,5,1,1,2,0,2,2,0,2,2
1488,2145,False,26,24,140,13,4,0,0,31,4.346153846153846,4,3,3,4,2,1,0,0,3,1
1489,2146,False,23,22,120,10,3,1,0,24,4.173913043478261,3,3,3,4,2,1,0,0,2,1
1490,2148,False,15,14,76,4,3,2,1,18,4.0,3,2,2,2,1,1,1,0,1,1
1491,2149,False,12,12,107,1,5,3,1,24,7.833333333333333,5,1,1,3,0,2,1,0,2,2
1492,2150,False,12,12,76,4,2,3,1,18,5.25,2,1,1,2,1,0,1,0,1,0
1493,2153,True,23,23,141,5,7,0,1,30,5.086956521739131,7,3,3,4,1,2,0,0,3,2
1494,2154,False,12,10,79,6,1,1,0,20,5.5,1,1,1,2,2,0,0,0,2,0
1495,2157,False,19,11,114,6,5,4,0,31,4.947368421052632,5,3,1,3,2,2,1,0,3,2
1496,2158,False,21,18,119,4,14,6,1,24,4.523809523809524,14,3,3,4,1,2,2,0,2,2
1497,2159,True,8,8,53,4,0,4,0,15,5.5,0,0,0,0,1,0,1,0,1,0
1498,2160,False,13,13,82,6,5,2,0,18,5.230769230769231,5,1,1,2,2,2,1,0,1,2
1499,2161,True,16,16,116,3,5,1,1,25,6.125,5,2,2,4,1,2,0,0,2,2
1500,2163,False,13,12,108,3,8,2,2,28,7.230769230769231,8,1,1,3,1,2,1,0,3,2
1501,2164,True,13,13,91,2,0,11,0,25,5.923076923076923,0,1,1,2,0,0,2,0,2,0
1502,2169,True,13,13,91,2,0,11,0,25,5.923076923076923,0,1,1,2,0,0,2,0,2,0
1503,2171,True,13,13,91,2,0,11,0,25,5.923076923076923,0,1,1,2,0,0,2,0,2,0
1504,2172,True,18,18,115,6,4,4,1,30,5.222222222222222,4,2,3,3,2,1,1,0,3,1
1505,2173,True,9,9,57,4,0,4,0,17,5.222222222222222,0,0,0,1,1,0,1,0,1,0
1506,2174,True,13,13,91,2,0,11,0,25,5.923076923076923,0,1,1,2,0,0,2,0,2,0
1507,2175,False,8,8,49,2,1,1,2,13,5.0,1,0,0,0,0,0,0,0,0,0
1508,2176,False,21,21,137,6,2,1,0,32,5.476190476190476,2,3,3,4,2,0,0,0,3,0
1509,2177,True,13,13,92,4,4,2,1,21,6.0,4,1,1,2,1,1,1,0,2,1
1510,2179,True,13,13,91,2,0,11,0,25,5.923076923076923,0,1,1,2,0,0,2,0,2,0
1511,2181,False,18,18,123,4,9,3,0,24,5.722222222222222,9,2,3,4,1,2,1,0,2,2
1512,2183,True,14,14,93,4,3,5,0,21,5.571428571428571,3,1,2,2,1,1,2,0,2,1
1513,2186,False,18,18,116,5,2,3,5,33,5.388888888888889,2,2,3,4,1,0,1,0,3,0
1514,2188,True,12,12,70,4,1,7,0,17,4.75,1,1,1,1,1,0,2,0,1,0
1515,2189,True,9,9,57,4,0,4,0,17,5.222222222222222,0,0,0,1,1,0,1,0,1,0
1516,2190,True,13,13,91,2,0,11,0,25,5.923076923076923,0,1,1,2,0,0,2,0,2,0
1517,2191,True,14,14,76,6,1,1,1,22,4.357142857142857,1,1,2,2,2,0,0,0,2,0
1518,2192,True,13,13,91,2,0,11,0,25,5.923076923076923,0,1,1,2,0,0,2,0,2,0
1519,2193,True,12,12,70,4,1,7,0,17,4.75,1,1,1,1,1,0,2,0,1,0
1520,2194,True,8,8,55,0,2,8,0,15,5.75,2,0,0,1,0,0,2,0,1,0
1521,2195,True,18,16,140,7,4,3,0,33,6.722222222222222,4,2,2,4,2,1,1,0,3,1
1522,2198,True,12,12,70,4,1,7,0,17,4.75,1,1,1,1,1,0,2,0,1,0
1523,2203,False,24,24,138,9,3,2,1,31,4.541666666666667,3,3,3,4,2,1,1,0,3,1
1524,2204,False,20,19,116,5,1,2,1,33,4.75,1,3,3,4,1,0,1,0,3,0
1525,2205,False,8,8,63,2,3,5,0,19,6.75,3,0,0,1,0,1,2,0,1,1
1526,2207,False,17,16,122,5,2,3,0,24,6.0,2,2,2,4,1,0,1,0,2,0
1527,2209,False,9,8,80,2,1,7,0,17,7.777777777777778,1,0,0,2,0,0,2,0,1,0
1528,2210,False,18,17,114,2,5,2,11,23,5.222222222222222,5,2,2,3,0,2,1,0,2,2
1529,2211,True,11,11,76,2,3,2,1,23,5.818181818181818,3,1,1,2,0,1,1,0,2,1
1530,2212,True,17,16,132,4,1,10,0,30,6.588235294117647,1,2,2,4,1,0,2,0,3,0
1531,2213,True,10,10,96,1,6,2,2,21,8.5,6,0,1,3,0,2,1,0,2,2
1532,2214,False,11,11,77,3,2,2,0,15,5.909090909090909,2,1,1,2,1,0,1,0,1,0
1533,2215,True,17,17,129,3,9,3,1,28,6.529411764705882,9,2,2,4,1,2,1,0,3,2
1534,2216,False,18,17,114,2,5,2,11,23,5.222222222222222,5,2,2,3,0,2,1,0,2,2
1535,2217,False,17,16,103,4,3,1,0,21,4.9411764705882355,3,2,2,3,1,1,0,0,2,1
1536,2219,True,7,7,68,0,4,0,7,15,8.571428571428571,4,0,0,1,0,1,0,0,1,1
1537,2220,False,17,17,117,3,6,10,0,20,5.823529411764706,6,2,2,4,1,2,2,0,2,2
