,id,#palabras,#palabras_unicas,#caracteres,#stopwords,#puntuacion,#capitalize,#mayusculas,#silabas,promedio_len_word,#caracteres_especiales
2482,3565,13,13,82,5,1,1,0,19,5.230769230769231,1
2483,3566,12,11,67,4,2,4,0,14,4.5,2
2484,3567,11,11,52,3,1,4,0,14,3.6363636363636362,1
2485,3568,24,23,116,11,2,1,1,28,3.7916666666666665,2
2486,3569,18,18,94,7,2,4,1,20,4.111111111111111,2
2487,3570,9,9,51,2,2,2,1,14,4.555555555555555,2
2488,3572,19,19,114,4,3,3,1,23,4.947368421052632,3
2489,3573,22,19,126,9,1,2,0,30,4.636363636363637,1
2490,3575,22,20,119,14,2,1,0,25,4.363636363636363,2
2491,3578,6,6,56,0,2,1,0,13,8.166666666666666,2
2492,3581,13,13,124,4,11,0,0,29,8.461538461538462,11
2493,3582,15,15,96,3,7,3,5,23,5.333333333333333,7
2494,3583,20,19,111,10,3,3,0,18,4.5,3
2495,3584,21,20,104,11,1,1,0,31,3.9047619047619047,1
2496,3585,2,2,15,0,0,0,0,3,6.0,0
2497,3587,10,10,57,3,3,3,0,13,4.6,3
2498,3588,21,20,113,10,3,3,0,18,4.333333333333333,3
2499,3589,15,15,96,3,7,3,5,23,5.333333333333333,7
2500,3591,6,6,46,2,3,1,0,10,6.5,3
2501,3592,19,19,116,5,3,6,0,21,5.052631578947368,3
2502,3593,7,7,39,0,3,4,1,9,4.428571428571429,3
2503,3594,18,17,113,3,6,4,0,19,5.111111111111111,6
2504,3595,21,21,111,10,5,1,1,23,4.238095238095238,5
2505,3596,8,8,46,3,2,2,0,12,4.625,2
2506,3597,12,12,70,1,6,6,1,15,4.75,6
2507,3598,10,10,58,1,3,6,0,9,4.7,3
2508,3602,24,22,142,9,6,2,2,29,4.875,6
2509,3603,13,13,108,1,9,8,0,23,7.230769230769231,9
2510,3604,15,15,93,1,3,7,0,26,5.133333333333334,3
2511,3607,20,20,140,5,6,2,0,30,5.95,6
2512,3608,18,16,105,8,0,0,0,27,4.777777777777778,0
2513,3609,11,10,64,1,5,6,1,13,4.636363636363637,5
2514,3610,19,19,111,6,4,4,0,26,4.7368421052631575,4
2515,3611,11,11,88,0,12,6,2,17,6.909090909090909,12
2516,3613,18,18,115,6,6,4,1,31,5.333333333333333,6
2517,3617,19,19,103,5,4,6,3,28,4.368421052631579,4
2518,3618,13,11,67,6,2,5,0,18,4.076923076923077,2
2519,3619,15,15,99,5,2,7,0,29,5.533333333333333,2
2520,3621,15,14,74,7,1,2,1,19,3.8666666666666667,1
2521,3623,12,10,59,1,4,7,0,13,3.8333333333333335,4
2522,3625,15,14,80,6,0,0,0,23,4.266666666666667,0
2523,3626,15,14,73,0,5,7,1,17,3.6666666666666665,5
2524,3627,18,16,117,4,2,2,0,28,5.444444444444445,2
2525,3628,17,17,100,6,6,3,1,29,4.823529411764706,6
2526,3629,24,24,123,10,5,1,1,30,4.083333333333333,5
2527,3631,27,23,140,9,3,7,4,33,4.148148148148148,3
2528,3632,22,18,115,10,4,3,0,22,4.181818181818182,4
2529,3633,13,12,68,1,6,10,2,13,4.153846153846154,6
2530,3634,16,16,103,6,4,4,0,30,5.375,4
2531,3635,16,16,111,4,5,9,0,20,5.875,5
2532,3636,12,12,87,4,2,3,0,27,6.166666666666667,2
2533,3637,21,21,117,6,5,8,0,31,4.523809523809524,5
2534,3638,18,18,93,8,4,5,0,26,4.111111111111111,4
2535,3639,13,12,76,5,1,2,0,13,4.769230769230769,1
2536,3640,18,18,130,5,0,5,0,43,6.166666666666667,0
2537,3641,8,7,53,1,5,6,0,14,5.5,5
2538,3642,14,14,91,3,5,5,0,20,5.285714285714286,5
2539,3643,6,6,36,1,2,0,0,9,4.833333333333333,2
2540,3645,16,15,111,1,9,6,0,31,5.875,9
2541,3646,23,20,108,6,1,6,3,26,3.652173913043478,1
2542,3647,6,6,41,0,1,5,0,11,5.5,1
2543,3648,14,14,81,3,1,1,0,20,4.714285714285714,1
2544,3650,5,5,34,1,0,0,0,7,5.6,0
2545,3652,19,19,117,7,0,3,0,30,5.105263157894737,0
2546,3653,8,8,57,3,2,2,0,11,6.0,2
2547,3655,13,12,70,5,4,4,0,14,4.3076923076923075,4
2548,3656,12,12,84,0,4,5,4,20,5.916666666666667,4
2549,3657,18,18,108,7,1,4,2,33,4.888888888888889,1
2550,3658,16,16,116,4,6,8,2,28,6.1875,6
2551,3659,12,12,98,1,2,3,0,20,7.0,2
2552,3660,14,13,83,3,5,2,0,18,4.857142857142857,5
2553,3661,13,11,73,6,1,3,0,14,4.538461538461538,1
2554,3662,16,16,121,6,4,2,2,29,6.5,4
2555,3663,8,8,60,0,1,8,0,11,6.375,1
2556,3664,20,19,111,8,2,2,1,24,4.5,2
2557,3666,13,12,75,6,2,2,0,25,4.6923076923076925,2
2558,3667,12,12,74,3,2,5,0,15,5.083333333333333,2
2559,3669,22,22,120,8,5,4,2,29,4.409090909090909,5
2560,3670,4,4,17,1,0,1,1,6,3.0,0
2561,3674,14,14,100,2,9,3,1,21,6.071428571428571,9
2562,3675,16,16,75,5,2,4,1,13,3.625,2
2563,3676,19,17,101,10,0,0,0,29,4.2105263157894735,0
2564,3679,21,19,139,4,5,8,4,23,5.380952380952381,5
2565,3680,21,17,126,8,5,0,0,28,4.9523809523809526,5
2566,3681,14,13,76,6,1,1,0,16,4.357142857142857,1
2567,3682,11,11,58,5,0,1,0,15,4.090909090909091,0
2568,3683,9,9,58,1,3,7,0,14,5.333333333333333,3
2569,3684,9,9,67,0,8,4,2,11,6.333333333333333,8
2570,3685,3,3,19,1,0,0,0,5,5.0,0
2571,3686,8,8,48,5,0,1,0,13,4.875,0
2572,3689,21,19,136,6,6,1,1,28,5.428571428571429,6
2573,3690,24,24,140,9,6,5,0,33,4.791666666666667,6
2574,3691,23,21,123,12,3,1,0,22,4.304347826086956,3
2575,3692,9,9,63,0,4,3,0,18,5.888888888888889,4
2576,3694,5,5,27,1,2,0,0,5,4.2,2
2577,3695,23,23,137,5,4,6,1,30,4.913043478260869,4
2578,3696,20,18,111,10,2,0,0,27,4.5,2
2579,3697,24,21,127,12,2,1,0,24,4.25,2
2580,3700,9,9,54,3,1,2,0,14,4.888888888888889,1
2581,3702,13,13,75,1,2,1,8,18,4.6923076923076925,2
2582,3704,19,19,108,2,1,5,2,21,4.631578947368421,1
2583,3705,22,22,116,10,1,1,0,33,4.2272727272727275,1
2584,3708,16,16,111,3,1,2,0,27,5.875,1
2585,3710,4,4,28,1,0,2,1,10,5.75,0
2586,3712,1,1,14,0,3,0,0,3,12.0,3
2587,3713,15,13,92,5,3,1,1,19,5.0,3
2588,3715,11,11,71,1,3,3,0,20,5.363636363636363,3
2589,3717,19,15,114,4,5,4,0,24,4.947368421052632,5
2590,3718,19,19,108,2,1,5,2,21,4.631578947368421,1
2591,3719,19,19,108,2,1,5,2,21,4.631578947368421,1
2592,3721,23,21,136,7,2,4,0,39,4.869565217391305,2
2593,3722,19,19,108,2,1,5,2,21,4.631578947368421,1
2594,3723,14,14,88,4,4,2,0,17,5.214285714285714,4
2595,3724,13,13,92,3,5,2,0,24,6.0,5
2596,3725,17,15,114,3,6,4,0,24,5.647058823529412,6
2597,3726,7,7,36,4,3,0,0,6,3.857142857142857,3
2598,3727,21,18,115,7,2,2,1,21,4.428571428571429,2
2599,3729,13,13,74,6,1,1,0,17,4.615384615384615,1
2600,3730,23,23,122,11,1,1,1,27,4.260869565217392,1
2601,3735,14,14,95,2,6,3,1,21,5.714285714285714,6
2602,3736,19,15,114,4,5,4,0,24,4.947368421052632,5
2603,3737,24,22,122,9,3,4,2,31,4.041666666666667,3
2604,3738,19,19,108,2,1,5,2,21,4.631578947368421,1
2605,3739,13,13,88,2,0,1,9,23,5.6923076923076925,0
2606,3741,14,14,95,0,6,13,0,19,5.714285714285714,6
2607,3742,19,19,107,2,1,5,2,21,4.578947368421052,1
2608,3743,19,19,127,8,25,2,1,25,5.578947368421052,25
2609,3744,14,14,82,8,9,0,0,21,4.785714285714286,9
2610,3745,12,12,71,0,1,11,1,16,4.833333333333333,1
2611,3747,19,19,108,2,1,5,2,21,4.631578947368421,1
2612,3748,15,15,96,5,2,1,1,21,5.333333333333333,2
2613,3750,17,16,95,7,1,2,0,24,4.529411764705882,1
2614,3752,15,13,115,4,4,5,0,24,6.6,4
2615,3753,7,7,50,3,3,2,0,9,6.0,3
2616,3754,15,14,111,4,1,4,0,30,6.333333333333333,1
2617,3756,15,14,115,4,5,2,0,35,6.6,5
2618,3758,12,12,94,2,1,1,0,24,6.75,1
2619,3759,18,18,142,4,9,1,1,30,6.777777777777778,9
2620,3760,11,8,60,3,0,0,0,14,4.363636363636363,0
2621,3761,11,11,81,1,2,9,0,18,6.2727272727272725,2
2622,3763,6,6,65,0,1,1,4,14,9.666666666666666,1
2623,3764,9,9,49,5,1,0,0,12,4.333333333333333,1
2624,3765,15,14,99,3,3,2,1,21,5.533333333333333,3
2625,3766,21,18,136,10,4,2,0,32,5.428571428571429,4
2626,3768,3,3,34,1,1,2,0,9,10.0,1
2627,3770,9,9,65,2,0,3,0,18,6.111111111111111,0
2628,3771,17,17,110,8,2,1,0,32,5.352941176470588,2
2629,3772,16,16,95,5,1,1,0,26,4.875,1
2630,3773,15,13,115,4,4,5,0,24,6.6,4
2631,3774,9,9,58,3,5,1,1,12,5.333333333333333,5
2632,3775,16,16,86,7,3,3,0,17,4.3125,3
2633,3776,6,6,41,0,1,5,0,9,5.666666666666667,1
2634,3777,15,13,115,4,4,5,0,24,6.6,4
2635,3778,5,5,40,0,2,1,1,9,6.8,2
2636,3780,22,21,112,8,1,7,0,26,4.045454545454546,1
2637,3785,18,17,115,7,3,3,1,38,5.333333333333333,3
2638,3786,6,6,41,2,1,0,0,11,5.666666666666667,1
2639,3787,4,4,29,0,5,1,0,5,6.0,5
2640,3788,23,20,127,10,1,3,1,26,4.478260869565218,1
2641,3789,15,14,93,1,5,7,0,21,5.133333333333334,5
2642,3793,5,5,40,1,0,1,0,12,6.8,0
2643,3795,9,9,66,1,1,1,1,17,6.0,1
2644,3796,11,11,68,5,2,1,0,21,5.090909090909091,2
2645,3797,7,7,30,4,0,0,0,8,3.142857142857143,0
2646,3798,17,15,90,9,3,5,1,27,4.235294117647059,3
2647,3800,16,16,93,4,2,3,0,24,4.75,2
2648,3802,6,6,36,0,5,4,1,8,4.833333333333333,5
2649,3803,6,6,38,0,7,4,1,8,5.166666666666667,7
2650,3805,14,14,82,4,3,1,1,21,4.785714285714286,3
2651,3806,17,15,90,9,3,5,1,27,4.235294117647059,3
2652,3807,8,7,50,3,1,0,0,11,5.125,1
2653,3810,6,6,41,1,6,4,1,10,5.666666666666667,6
2654,3812,19,19,112,6,1,2,0,28,4.842105263157895,1
2655,3814,17,15,90,9,3,5,1,27,4.235294117647059,3
2656,3815,7,7,39,0,8,4,1,8,4.428571428571429,8
2657,3816,10,10,57,0,6,8,2,12,4.5,6
2658,3819,18,16,111,4,6,0,1,26,5.111111111111111,6
2659,3820,19,18,99,7,2,2,2,23,4.157894736842105,2
2660,3821,6,6,37,0,7,4,1,8,5.0,7
2661,3822,7,7,50,0,8,4,1,13,6.0,8
2662,3824,12,12,92,1,4,3,0,12,6.583333333333333,4
2663,3825,5,5,19,2,1,1,0,7,2.6,1
2664,3826,23,20,122,14,1,1,0,26,4.260869565217392,1
2665,3827,6,6,40,0,5,4,2,9,5.333333333333333,5
2666,3828,17,15,90,9,3,5,1,27,4.235294117647059,3
2667,3829,12,12,77,1,8,7,1,21,5.333333333333333,8
2668,3830,6,6,41,1,6,4,1,10,5.666666666666667,6
2669,3831,4,4,24,1,4,2,1,5,4.75,4
2670,3832,10,10,47,3,3,0,0,7,3.6,3
2671,3833,8,8,61,2,12,5,1,13,6.5,12
2672,3834,13,13,84,4,2,7,0,19,5.384615384615385,2
2673,3835,23,23,126,8,0,2,1,32,4.434782608695652,0
2674,3836,17,15,90,9,3,5,1,27,4.235294117647059,3
2675,3837,7,7,45,0,9,5,2,11,5.285714285714286,9
2676,3838,12,11,88,4,6,2,0,15,6.25,6
2677,3839,9,9,53,3,6,3,2,10,4.777777777777778,6
2678,3840,4,4,34,0,4,3,0,8,7.0,4
2679,3841,17,15,90,9,3,5,1,27,4.235294117647059,3
2680,3842,10,10,64,0,10,5,1,13,5.2,10
2681,3845,14,14,90,3,9,4,1,21,5.357142857142857,9
2682,3848,10,10,78,0,6,7,1,17,6.7,6
2683,3849,7,7,74,0,4,5,2,18,9.428571428571429,4
2684,3850,6,6,57,0,3,5,1,14,8.333333333333334,3
2685,3851,6,6,56,0,3,5,1,14,8.166666666666666,3
2686,3853,6,6,56,0,3,5,1,14,8.166666666666666,3
2687,3855,7,7,61,0,3,6,0,15,7.571428571428571,3
2688,3857,12,11,78,2,2,1,0,15,5.416666666666667,2
2689,3858,21,18,115,9,1,2,0,31,4.428571428571429,1
2690,3859,12,12,97,1,1,1,0,27,7.0,1
2691,3860,9,9,71,0,6,6,2,14,6.777777777777778,6
2692,3861,6,6,56,0,3,5,1,14,8.166666666666666,3
2693,3862,7,7,64,0,3,4,2,15,8.0,3
2694,3864,7,7,74,0,4,5,2,18,9.428571428571429,4
2695,3866,6,6,63,0,5,4,1,14,9.333333333333334,5
2696,3868,8,8,58,2,1,1,0,16,6.125,1
2697,3869,7,7,50,0,2,5,2,11,6.0,2
2698,3870,6,6,57,0,3,5,1,14,8.333333333333334,3
2699,3873,15,15,93,0,1,0,0,23,5.133333333333334,1
2700,3874,6,6,63,0,5,4,1,14,9.333333333333334,5
2701,3875,9,9,74,0,3,6,1,19,7.111111111111111,3
2702,3876,9,9,56,2,3,3,1,18,5.111111111111111,3
2703,3877,18,18,107,5,5,2,0,28,4.888888888888889,5
2704,3879,9,9,93,0,2,1,0,25,9.222222222222221,2
2705,3887,9,9,75,0,3,6,1,19,7.222222222222222,3
2706,3888,10,10,80,0,6,7,2,18,6.9,6
2707,3889,9,9,93,0,2,1,0,25,9.222222222222221,2
2708,3892,7,7,70,0,4,6,0,17,8.857142857142858,4
2709,3893,19,16,101,10,2,3,0,30,4.2631578947368425,2
2710,3894,9,9,93,0,2,1,0,25,9.222222222222221,2
2711,3895,13,13,80,4,2,2,0,23,5.076923076923077,2
2712,3896,10,10,81,0,7,8,2,16,7.0,7
2713,3897,6,6,57,0,3,5,1,14,8.333333333333334,3
2714,3899,18,18,93,7,0,1,1,16,4.055555555555555,0
2715,3900,19,18,113,9,8,2,0,24,4.894736842105263,8
2716,3901,19,18,113,8,5,5,0,21,4.894736842105263,5
2717,3903,9,9,65,0,3,8,0,11,6.111111111111111,3
2718,3904,13,12,125,3,11,3,0,29,8.461538461538462,11
2719,3905,15,13,139,2,11,8,0,37,8.133333333333333,11
2720,3906,14,13,115,3,5,6,0,28,7.142857142857143,5
2721,3907,7,7,66,1,2,3,0,17,8.285714285714286,2
2722,3908,14,12,115,2,5,8,0,32,7.142857142857143,5
2723,3911,19,18,113,8,5,5,0,21,4.894736842105263,5
2724,3913,14,12,115,2,5,8,0,32,7.142857142857143,5
2725,3914,19,18,113,8,5,5,0,21,4.894736842105263,5
2726,3916,14,12,115,2,5,8,0,32,7.142857142857143,5
2727,3917,4,4,18,2,0,1,0,5,3.25,0
2728,3919,14,12,115,2,5,8,0,32,7.142857142857143,5
2729,3921,18,18,106,4,7,5,1,23,4.833333333333333,7
2730,3922,11,11,72,0,2,1,9,14,5.454545454545454,2
2731,3923,16,15,89,6,4,4,1,24,4.5,4
2732,3924,15,15,101,3,14,1,0,23,5.666666666666667,14
2733,3926,13,13,96,3,3,1,0,23,6.3076923076923075,3
2734,3927,2,2,19,0,6,0,0,3,8.0,6
2735,3932,10,10,67,3,2,2,0,12,5.6,2
2736,3933,14,12,115,2,6,7,0,29,7.142857142857143,6
2737,3935,8,8,56,2,4,2,1,12,5.875,4
2738,3936,15,14,79,4,0,2,6,23,4.2,0
2739,3937,6,6,57,1,2,5,0,16,8.166666666666666,2
2740,3938,4,4,36,1,2,0,0,11,7.75,2
2741,3940,2,2,16,0,1,0,0,4,6.5,1
2742,3944,10,10,61,4,7,0,0,13,5.0,7
2743,3945,23,23,131,4,9,11,1,26,4.6521739130434785,9
2744,3947,14,12,115,2,5,8,0,32,7.142857142857143,5
2745,3948,9,9,55,5,7,0,0,16,5.0,7
2746,3949,25,24,118,11,5,2,1,30,3.68,5
2747,3950,18,16,117,5,6,1,0,27,5.444444444444445,6
2748,3951,16,16,99,6,0,5,0,27,4.9375,0
2749,3952,18,18,114,2,4,11,0,26,5.277777777777778,4
2750,3953,19,18,114,7,4,8,0,28,4.947368421052632,4
2751,3954,19,17,117,6,4,1,2,27,5.052631578947368,4
2752,3955,18,18,114,2,4,11,0,26,5.277777777777778,4
2753,3956,18,18,114,2,4,11,0,26,5.277777777777778,4
2754,3957,9,9,67,2,1,3,0,18,6.333333333333333,1
2755,3958,17,17,114,2,4,11,0,27,5.647058823529412,4
2756,3959,21,21,109,11,1,1,1,24,4.142857142857143,1
2757,3960,18,18,114,2,4,11,0,26,5.277777777777778,4
2758,3961,15,15,114,3,6,9,1,32,6.466666666666667,6
2759,3962,18,18,114,2,4,11,0,26,5.277777777777778,4
2760,3964,9,9,82,1,3,7,0,21,8.0,3
2761,3967,19,19,116,3,1,11,0,27,5.052631578947368,1
2762,3968,18,18,114,2,4,11,0,26,5.277777777777778,4
2763,3969,15,14,94,4,5,7,0,13,5.2,5
2764,3970,16,16,104,5,7,1,0,29,5.4375,7
2765,3973,19,19,115,5,7,7,0,28,5.0,7
2766,3975,8,8,70,3,26,1,0,13,7.625,26
2767,3977,18,18,115,2,4,11,0,26,5.277777777777778,4
2768,3979,10,10,87,1,4,4,1,24,7.6,4
2769,3980,15,15,94,2,0,13,0,19,5.2,0
2770,3982,18,18,114,2,4,11,0,26,5.277777777777778,4
2771,3983,18,18,114,2,4,11,0,26,5.277777777777778,4
2772,3984,18,17,119,8,5,2,0,31,5.555555555555555,5
2773,3989,15,15,101,3,3,4,0,27,5.666666666666667,3
2774,3990,16,16,119,4,2,1,2,29,6.375,2
2775,3992,18,18,114,2,4,11,0,26,5.277777777777778,4
2776,3993,18,16,116,6,5,2,0,30,5.333333333333333,5
2777,3994,17,17,99,5,3,4,1,24,4.764705882352941,3
2778,3995,12,12,84,4,6,1,0,20,5.916666666666667,6
2779,3996,21,19,118,8,1,1,0,28,4.571428571428571,1
2780,3997,9,9,81,0,5,6,0,20,7.777777777777778,5
2781,3998,9,9,54,2,2,2,1,14,4.888888888888889,2
2782,4000,7,7,56,0,1,5,0,15,6.857142857142857,1
2783,4003,3,3,18,1,3,0,0,5,4.666666666666667,3
2784,4005,19,17,94,9,4,3,1,28,3.8947368421052633,4
2785,4006,17,17,103,7,3,2,0,24,4.9411764705882355,3
2786,4008,10,10,58,3,2,2,0,17,4.7,2
2787,4010,23,22,126,9,2,5,1,29,4.434782608695652,2
2788,4011,9,9,113,0,7,3,0,30,11.444444444444445,7
2789,4012,2,2,20,0,0,0,0,7,8.5,0
2790,4014,7,7,42,2,0,1,0,11,4.857142857142857,0
2791,4017,5,5,32,1,2,1,1,6,5.2,2
2792,4018,29,24,127,12,0,3,2,30,3.3448275862068964,0
2793,4019,16,16,92,3,5,12,0,18,4.6875,5
2794,4020,19,19,125,3,10,8,1,30,5.526315789473684,10
2795,4021,8,7,73,0,13,2,1,16,8.0,13
2796,4022,12,12,81,2,4,2,2,19,5.583333333333333,4
2797,4024,16,14,105,4,2,8,3,26,5.5,2
2798,4025,9,9,66,0,0,9,0,19,6.222222222222222,0
2799,4026,12,12,78,2,0,3,0,26,5.416666666666667,0
2800,4027,7,7,38,4,1,0,0,9,4.285714285714286,1
2801,4028,8,8,40,5,0,0,0,12,3.875,0
2802,4029,6,6,36,3,1,0,0,8,4.833333333333333,1
2803,4030,23,21,135,9,6,2,0,29,4.739130434782608,6
2804,4032,19,18,124,0,5,2,1,21,5.473684210526316,5
2805,4033,8,8,43,2,3,0,0,11,4.25,3
2806,4034,9,9,73,0,9,2,4,13,7.0,9
2807,4038,26,24,126,11,0,4,0,27,3.8076923076923075,0
2808,4039,10,10,74,0,1,9,0,18,6.3,1
2809,4041,22,21,131,2,9,5,0,27,4.909090909090909,9
2810,4042,27,23,124,12,4,2,2,28,3.5555555555555554,4
2811,4043,9,9,64,1,1,1,2,16,6.0,1
2812,4044,10,10,67,2,3,1,2,16,5.6,3
2813,4045,24,22,135,12,2,2,0,32,4.583333333333333,2
2814,4046,11,11,67,1,1,7,0,13,5.0,1
2815,4047,14,13,76,7,1,1,0,17,4.357142857142857,1
2816,4049,16,16,115,3,5,6,1,28,6.0,5
2817,4050,21,19,111,10,2,2,1,24,4.238095238095238,2
2818,4051,14,14,112,3,8,2,2,24,6.928571428571429,8
2819,4052,13,13,88,2,3,4,1,17,5.538461538461538,3
2820,4054,12,12,95,3,5,4,0,28,6.833333333333333,5
2821,4055,23,22,122,10,5,3,2,31,4.260869565217392,5
2822,4057,23,23,141,6,6,4,3,30,5.086956521739131,6
2823,4058,17,17,115,0,4,13,1,29,5.705882352941177,4
2824,4060,14,14,117,6,6,1,0,25,7.285714285714286,6
2825,4061,23,21,136,10,0,1,0,29,4.869565217391305,0
2826,4062,9,9,71,0,0,8,1,14,6.777777777777778,0
2827,4063,14,13,75,2,2,3,0,20,4.285714285714286,2
2828,4064,23,23,141,6,6,4,3,30,5.086956521739131,6
2829,4065,14,13,93,5,4,5,0,20,5.571428571428571,4
2830,4068,14,14,112,3,8,2,2,24,6.928571428571429,8
2831,4072,14,14,112,3,8,2,2,24,6.928571428571429,8
2832,4076,14,14,112,3,8,2,2,24,6.928571428571429,8
2833,4077,14,14,112,3,8,2,2,24,6.928571428571429,8
2834,4078,10,9,55,0,4,4,0,13,4.4,4
2835,4079,9,9,72,0,1,2,0,20,6.888888888888889,1
2836,4080,17,17,115,0,4,13,1,29,5.705882352941177,4
2837,4081,13,13,96,3,5,5,0,26,6.153846153846154,5
2838,4083,7,7,45,0,4,3,3,6,5.285714285714286,4
2839,4084,12,12,86,0,1,10,1,17,6.083333333333333,1
2840,4085,14,14,73,6,2,2,0,18,4.142857142857143,2
2841,4086,16,16,115,3,5,6,1,28,6.0,5
2842,4087,9,9,58,1,2,2,0,13,5.333333333333333,2
2843,4088,16,15,92,4,3,3,0,20,4.6875,3
2844,4089,20,20,130,4,6,4,1,32,5.45,6
2845,4091,10,10,64,3,4,4,0,17,5.2,4
2846,4092,17,17,115,0,4,13,1,29,5.705882352941177,4
2847,4093,12,12,92,3,4,2,0,20,6.333333333333333,4
2848,4094,11,10,90,0,8,4,0,19,7.0,8
2849,4095,16,16,83,8,2,1,0,22,4.125,2
2850,4096,15,13,98,3,2,8,0,20,5.466666666666667,2
2851,4097,13,13,77,5,0,1,0,19,4.846153846153846,0
2852,4098,12,12,73,3,10,0,1,15,5.0,10
2853,4100,5,5,34,1,2,1,1,9,5.6,2
2854,4101,4,4,32,0,3,1,1,8,6.75,3
2855,4103,16,16,97,4,3,7,1,24,5.0,3
2856,4104,22,20,119,6,7,4,5,24,4.363636363636363,7
2857,4105,5,5,34,1,2,1,1,9,5.6,2
2858,4107,8,8,56,2,9,1,1,11,5.875,9
2859,4108,10,10,91,1,4,4,0,26,8.0,4
2860,4111,7,7,41,1,1,2,1,10,4.714285714285714,1
2861,4112,23,22,134,5,6,7,2,26,4.739130434782608,6
2862,4113,7,7,55,1,0,2,0,15,6.714285714285714,0
2863,4114,19,18,119,1,4,6,3,30,5.2105263157894735,4
2864,4116,16,16,91,7,3,1,1,22,4.625,3
2865,4117,14,13,67,9,1,0,0,20,3.7142857142857144,1
2866,4119,9,9,58,3,1,1,0,14,5.333333333333333,1
2867,4121,18,17,113,5,3,3,1,27,5.222222222222222,3
2868,4122,13,13,89,1,2,5,0,25,5.769230769230769,2
2869,4123,14,14,91,3,9,2,2,20,5.428571428571429,9
2870,4124,12,12,71,4,0,1,0,18,4.833333333333333,0
2871,4127,8,8,50,4,4,2,1,14,5.125,4
2872,4128,5,5,28,0,6,4,0,5,4.4,6
2873,4129,25,23,129,17,3,1,0,39,4.12,3
2874,4131,16,15,70,8,5,1,1,18,3.3125,5
2875,4132,17,17,102,5,4,3,0,25,4.9411764705882355,4
2876,4133,25,23,137,9,5,4,1,30,4.44,5
2877,4135,13,13,79,2,4,5,0,19,5.0,4
2878,4138,10,10,82,1,4,3,0,17,7.1,4
2879,4139,13,13,109,1,7,5,0,25,7.3076923076923075,7
2880,4140,5,5,26,3,0,1,0,8,4.0,0
2881,4141,10,10,51,4,0,1,1,14,4.0,0
2882,4142,15,15,97,4,2,2,1,24,5.333333333333333,2
2883,4143,6,6,51,1,5,4,0,14,7.333333333333333,5
2884,4145,22,20,119,6,7,4,5,24,4.318181818181818,7
2885,4146,16,15,102,7,6,0,0,29,5.3125,6
2886,4147,18,17,80,8,2,4,0,18,3.388888888888889,2
2887,4149,25,23,135,13,2,1,0,40,4.36,2
2888,4150,18,18,103,7,6,1,0,24,4.611111111111111,6
2889,4152,17,16,93,6,4,3,2,18,4.411764705882353,4
2890,4153,9,8,44,5,4,1,0,6,3.7777777777777777,4
2891,4154,24,23,117,9,2,2,0,25,3.8333333333333335,2
2892,4156,11,11,68,1,6,8,0,14,5.090909090909091,6
2893,4157,13,13,72,4,3,1,0,22,4.461538461538462,3
2894,4158,2,2,13,1,1,0,0,3,5.0,1
2895,4159,15,14,69,8,0,2,1,15,3.533333333333333,0
2896,4160,8,8,35,2,1,2,1,7,3.25,1
2897,4161,15,14,62,7,1,3,2,14,3.066666666666667,1
2898,4163,10,10,48,4,2,1,1,11,3.7,2
2899,4164,8,8,31,4,2,0,0,9,2.75,2
2900,4166,7,7,34,3,1,0,0,9,3.7142857142857144,1
2901,4167,19,18,92,11,1,0,0,28,3.789473684210526,1
2902,4168,10,10,51,4,1,1,0,11,4.0,1
2903,4170,19,18,111,6,12,1,0,23,4.7894736842105265,12
2904,4171,5,5,21,1,2,1,1,7,3.0,2
2905,4172,10,10,47,4,1,1,1,11,3.6,1
2906,4173,9,9,47,3,2,0,0,10,4.111111111111111,2
2907,4175,8,8,45,3,3,2,0,8,4.5,3
2908,4176,23,21,129,10,1,3,0,28,4.565217391304348,1
2909,4177,13,13,67,6,1,1,0,19,4.076923076923077,1
2910,4178,11,10,55,5,0,1,0,17,3.909090909090909,0
2911,4180,25,22,138,10,1,2,2,32,4.48,1
2912,4181,24,22,118,11,0,1,1,31,3.875,0
2913,4182,17,17,92,6,5,1,0,26,4.352941176470588,5
2914,4183,24,22,134,11,1,1,0,30,4.541666666666667,1
2915,4184,23,23,139,7,4,6,0,33,5.0,4
2916,4189,11,11,72,2,4,7,1,16,5.363636363636363,4
2917,4191,10,10,49,3,0,1,0,13,3.8,0
2918,4197,21,20,118,8,5,3,2,26,4.571428571428571,5
2919,4198,20,19,103,9,0,0,0,19,4.1,0
2920,4199,23,18,114,4,14,11,0,18,3.9130434782608696,14
2921,4200,7,7,39,3,2,1,0,6,4.428571428571429,2
2922,4201,9,9,60,2,0,2,0,15,5.555555555555555,0
2923,4202,25,22,137,13,1,2,0,34,4.44,1
2924,4203,11,10,51,6,0,0,0,14,3.5454545454545454,0
2925,4204,14,14,90,4,5,2,0,21,5.357142857142857,5
2926,4205,5,5,34,2,1,0,0,9,5.6,1
2927,4206,11,11,67,4,1,4,0,12,4.909090909090909,1
2928,4209,21,21,118,6,11,3,0,25,4.523809523809524,11
2929,4210,17,17,114,3,12,2,0,24,5.647058823529412,12
2930,4211,14,13,91,3,3,3,1,20,5.428571428571429,3
2931,4212,11,11,81,2,1,2,0,23,6.2727272727272725,1
2932,4213,22,22,120,6,12,0,0,22,4.2727272727272725,12
